recipe_id_candidate,display_name,ingredient_position,ingredient_raw_text,ingredient_name_normalized,quantity_value,quantity_unit,defer_reason,suggested_future_rule
recipes_v1_1_candidate_143,Sausage Pinwheels,4,1 tablespoon chopped fresh parsley,parsley,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_143,Sausage Pinwheels,5,ground black pepper to taste,black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_143,Sausage Pinwheels,6,"½ (17.5 ounce) package frozen puff pastry, thawed",puff pastry,0.5,package,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_144,Chicken Broth in a Slow Cooker,3,"2 stalks celery, chopped",celery,2.0,stalk,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_145,Bacon-Flavored Dog Biscuits,5,"10 tablespoons bacon fat, melted",bacon fat,10.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_146,Margaret's Keftedes (Greek Meatballs),1,"4 slices white bread, torn into pieces",torn into pieces,4.0,slice,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_146,Margaret's Keftedes (Greek Meatballs),5,4 teaspoons dried mint,mint,4.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_146,Margaret's Keftedes (Greek Meatballs),7,ground black pepper to taste,black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_146,Margaret's Keftedes (Greek Meatballs),12,vegetable oil for frying,vegetable oil for frying,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_147,Creamy Morel Mushroom Soup,1,½ cup butter,butter,0.5,cup,butter_deferred_until_mapping_decision,decide_butter_mapping_then_add_tablespoon_cup_rules
recipes_v1_1_candidate_147,Creamy Morel Mushroom Soup,5,1 tablespoon chicken soup base,chicken soup base,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_147,Creamy Morel Mushroom Soup,6,1 tablespoon all-purpose flour,all purpose flour,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_147,Creamy Morel Mushroom Soup,8,2 cups heavy cream,heavy cream,2.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_147,Creamy Morel Mushroom Soup,9,⅛ teaspoon ground dried thyme,thyme,0.125,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_147,Creamy Morel Mushroom Soup,10,salt to taste,salt,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_148,Chimichurri Shrimp,1,1/2 cup fresh parsley,parsley,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_148,Chimichurri Shrimp,3,"1/2 shallot,",shallot,0.5,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_148,Chimichurri Shrimp,4,2 tablespoons fresh oregano,oregano,2.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_148,Chimichurri Shrimp,5,2 tablespoons red pepper flakes,red pepper flakes,2.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_148,Chimichurri Shrimp,9,1 teaspoon black or white pepper,black or white pepper,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_149,Chicken Fried Rice,7,"1 cup cooked, chopped chicken meat",,1.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_149,Chicken Fried Rice,9,1 teaspoon ground black pepper or to taste,black pepper or,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_150,Smoky Chicken Salad,6,1 teaspoon caraway seeds,caraway seeds,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_151,Low-Carb Meatloaf,5,2 cups chopped fresh spinach,spinach,2.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_151,Low-Carb Meatloaf,7,3 tablespoons taco seasoning mix,taco seasoning mix,3.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_151,Low-Carb Meatloaf,10,3 drops ketchup,drops ketchup,3.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_152,Szechwan Shrimp,2,2 tablespoons ketchup,ketchup,2.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_152,Szechwan Shrimp,6,½ teaspoon crushed red pepper,red pepper,0.5,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_152,Szechwan Shrimp,7,¼ teaspoon ground ginger,ginger,0.25,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_152,Szechwan Shrimp,9,¼ cup sliced green onions,green onions,0.25,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_153,Asian Fire Meat,1,½ cup soy sauce,soy sauce,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_153,Asian Fire Meat,6,ground black pepper to taste,black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_153,Asian Fire Meat,7,1 teaspoon red pepper flakes,red pepper flakes,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_153,Asian Fire Meat,8,2 tablespoons sesame seeds,sesame seeds,2.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_153,Asian Fire Meat,9,"2 leeks, chopped",leeks,2.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_154,Mary's Meatloaf,3,salt to taste,salt,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_154,Mary's Meatloaf,4,ground black pepper to taste,black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_154,Mary's Meatloaf,5,garlic powder to taste,garlic powder,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_154,Mary's Meatloaf,6,"6 slices white bread, cut into cubes",white bread,6.0,slice,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_154,Mary's Meatloaf,9,"3 tablespoons yellow mustard, divided",yellow mustard,3.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_154,Mary's Meatloaf,10,"½ cup ketchup, divided",ketchup,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_155,Korean BBQ Beef (Pul-Kogi),3,"½ pear - peeled, cored, and minced",pear,0.5,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_155,Korean BBQ Beef (Pul-Kogi),8,1 tablespoon rice wine,rice wine,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_155,Korean BBQ Beef (Pul-Kogi),9,1 tablespoon sesame seeds,sesame seeds,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_155,Korean BBQ Beef (Pul-Kogi),10,1 teaspoon minced fresh ginger,ginger,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_155,Korean BBQ Beef (Pul-Kogi),11,1 teaspoon freshly ground black pepper to taste,freshly black pepper,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_156,Potato Leek Latkes,1,"2 russet potatoes, cut into small pieces",russet potatoes,2.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_156,Potato Leek Latkes,2,"1 leek, cut into small pieces",leek,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_156,Potato Leek Latkes,4,¼ cup flaxseed meal,flaxseed meal,0.25,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_157,Crab Omelet,2,"1 small potato, peeled and diced",potato,1.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_157,Crab Omelet,6,salt and pepper to taste,salt and pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_157,Crab Omelet,7,"1 small tomato, diced",tomato,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_157,Crab Omelet,8,1 (1.5 ounce) box raisins,raisins,1.0,box,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_157,Crab Omelet,9,¼ cup peas,peas,0.25,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_157,Crab Omelet,10,"1 red bell pepper, chopped",red bell pepper,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_158,Potato and Zucchini Frittata,1,"2 large potatoes, peeled and sliced",potatoes,2.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_158,Potato and Zucchini Frittata,3,"2 zucchini, sliced",zucchini,2.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_158,Potato and Zucchini Frittata,7,1 teaspoon cayenne pepper,cayenne pepper,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_158,Potato and Zucchini Frittata,8,salt and ground black pepper to taste,salt and black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_159,Egg Scramble,1,"1 potato, peeled",potato,1.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_159,Egg Scramble,4,½ cup chopped fresh spinach,spinach,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_159,Egg Scramble,6,"2 tomatoes, seeded and chopped",seeded and,2.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_159,Egg Scramble,7,salt and pepper to taste,salt and pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_159,Egg Scramble,8,ground cayenne pepper to taste,cayenne pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_159,Egg Scramble,9,1 dash hot pepper sauce,hot pepper sauce,1.0,dash,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_159,Egg Scramble,10,¼ cup shredded Cheddar cheese,cheddar cheese,0.25,cup,cheese_cup_deferred_without_specific_safe_rule,add_specific_cheese_cup_rules_after_review
recipes_v1_1_candidate_160,"Sausage, Egg, and Cheese Biscuit Casserole",1,cooking spray,cooking spray,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_160,"Sausage, Egg, and Cheese Biscuit Casserole",2,1 (16.3 ounce) can refrigerated biscuits,refrigerated biscuits,1.0,can,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_160,"Sausage, Egg, and Cheese Biscuit Casserole",4,1 1/2 cups shredded Cheddar cheese,cheddar cheese,1.5,cup,cheese_cup_deferred_without_specific_safe_rule,add_specific_cheese_cup_rules_after_review
recipes_v1_1_candidate_161,Camp Breakfast,1,"6 slices bacon, cut crosswise into 1/4-inch pieces",bacon,6.0,slice,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_161,Camp Breakfast,3,"2 white potatoes, cubed",white potatoes,2.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_161,Camp Breakfast,4,salt and ground black pepper to taste,salt and black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_162,Sweet Potato and Chorizo Hash,2,"1 medium sweet potato, peeled and cut into 1/2-inch cubes",sweet potato,1.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_162,Sweet Potato and Chorizo Hash,3,1 teaspoon chopped fresh rosemary,rosemary,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_162,Sweet Potato and Chorizo Hash,4,salt and ground black pepper to taste,salt and black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_162,Sweet Potato and Chorizo Hash,6,½ teaspoon ground cumin,cumin,0.5,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_162,Sweet Potato and Chorizo Hash,7,¼ teaspoon cayenne pepper,cayenne pepper,0.25,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_162,Sweet Potato and Chorizo Hash,8,"1 link Spanish chorizo sausage, casing removed, chopped",link spanish chorizo sausage,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_163,My Big Fat Greek Omelet,1,1 cup halved grape tomatoes,halved grape tomatoes,1.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_163,My Big Fat Greek Omelet,4,"Black pepper, to taste",black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_163,My Big Fat Greek Omelet,5,½ cup crumbled feta cheese (can use reduced-fat),crumbled feta cheese,0.5,cup,cheese_cup_deferred_without_specific_safe_rule,add_specific_cheese_cup_rules_after_review
recipes_v1_1_candidate_163,My Big Fat Greek Omelet,7,"1 (10 ounce) package chopped frozen spinach, thawed and squeezed dry",and squeezed dry,1.0,package,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_164,Easy French Toast Casserole,2,1/2 cup unsalted butter,unsalted butter,0.5,cup,butter_deferred_until_mapping_decision,decide_butter_mapping_then_add_tablespoon_cup_rules
recipes_v1_1_candidate_164,Easy French Toast Casserole,3,"1 (8-ounce) loaf crusty French bread, cut into bite-sized pieces, or more as needed",loaf crusty french bread,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_164,Easy French Toast Casserole,6,2 teaspoons vanilla extract,vanilla extract,2.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_165,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",4,"2 medium russet potatoes,",russet potatoes,2.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_165,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",7,2 tablespoons fresh sage,sage,2.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_165,"Turkey Sausage, Potato, Brussels Sprouts, and Apple Hash",10,1 red apple,red apple,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_166,French Toast Waffles,1,1 cup pancake/waffle mix,pancake waffle mix,1.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_166,French Toast Waffles,3,1 teaspoon ground cinnamon,cinnamon,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_166,French Toast Waffles,6,1 teaspoon vanilla extract,vanilla extract,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_167,Cinnamon and Sugar French Waffle Toast,3,2 teaspoons vanilla extract,vanilla extract,2.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_167,Cinnamon and Sugar French Waffle Toast,5,1 teaspoon cinnamon,cinnamon,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_167,Cinnamon and Sugar French Waffle Toast,6,9 slices white bread,white bread,9.0,slice,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_168,Asparagus and Mushroom Frittata,7,1 teaspoon chopped fresh thyme,thyme,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_168,Asparagus and Mushroom Frittata,8,½ cup shredded mozzarella cheese,mozzarella cheese,0.5,cup,cheese_cup_deferred_without_specific_safe_rule,add_specific_cheese_cup_rules_after_review
recipes_v1_1_candidate_168,Asparagus and Mushroom Frittata,9,3 tablespoons freshly grated Parmesan cheese,freshly parmesan cheese,3.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_169,Mom's Best Waffles,2,2 teaspoons baking powder,baking powder,2.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_170,Easy Breakfast Tortilla Pizza,2,1 (10-inch) tortilla,tortilla,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_170,Easy Breakfast Tortilla Pizza,6,1/2 cup total assorted toppings,total assorted toppings,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_171,Homemade Hash Browns,2,2 cups mashed potatoes,mashed potatoes,2.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_172,Potato and Cheese Frittata,2,"2 large russet potatoes, peeled and shredded",russet potatoes,2.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_172,Potato and Cheese Frittata,4,salt and pepper to taste,salt and pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_172,Potato and Cheese Frittata,5,½ cup shredded Cheddar cheese,cheddar cheese,0.5,cup,cheese_cup_deferred_without_specific_safe_rule,add_specific_cheese_cup_rules_after_review
recipes_v1_1_candidate_173,Amish Baked Oatmeal,6,2 teaspoons baking powder,baking powder,2.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_173,Amish Baked Oatmeal,8,1 teaspoon ground cinnamon,cinnamon,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_174,Easy Broccoli Frittata,1,3 cups bite-size broccoli pieces,bite size broccoli pieces,3.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_174,Easy Broccoli Frittata,4,1 teaspoon paprika (Optional),paprika,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_175,Nan's Potato and Egg Frittata,2,"1 large baking potato, peeled and sliced 1/4 inch thick",baking potato,1.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_175,Nan's Potato and Egg Frittata,4,salt and pepper to taste,salt and pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_176,Potato Salad Deviled Eggs,2,"1 large potato, coarsely chopped",potato,1.0,count,potato_count_deferred_size_ambiguous,add_potato_count_rule_only_with_size_signal
recipes_v1_1_candidate_176,Potato Salad Deviled Eggs,3,2 teaspoons pickle relish,pickle relish,2.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_176,Potato Salad Deviled Eggs,4,2 teaspoons mustard,mustard,2.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_176,Potato Salad Deviled Eggs,5,4 teaspoons creamy salad dressing (such as Miracle Whip),creamy salad dressing,4.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_176,Potato Salad Deviled Eggs,6,salt to taste,salt,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_176,Potato Salad Deviled Eggs,7,ground black pepper to taste,black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_176,Potato Salad Deviled Eggs,8,paprika for garnish,paprika,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_177,Pickled Eggs III,2,1 cup tarragon vinegar,tarragon vinegar,1.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_177,Pickled Eggs III,6,½ teaspoon celery seed,celery seed,0.5,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_177,Pickled Eggs III,8,2 bay leaves,bay leaves,2.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_178,Garlic Hummus,1,"1 (15 ounce) can chickpeas beans, drained",chickpeas beans,1.0,can,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_178,Garlic Hummus,4,1 tablespoon tahini,tahini,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_179,Fried Cauliflower,1,"1 head cauliflower, broken into small florets",cauliflower,1.0,head,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_179,Fried Cauliflower,2,4 cups oil for deep frying,oil for deep frying,4.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_179,Fried Cauliflower,5,1 cup cracker crumbs,cracker crumbs,1.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_180,Pistachio Hummus,1,"1/2 cup pistachios, divided",pistachios,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_180,Pistachio Hummus,4,1 (14-ounce) can garbanzo beans drained and rinsed,garbanzo beans drained and rinsed,1.0,can,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_180,Pistachio Hummus,5,1/2 teaspoon lemon zest,lemon zest,0.5,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_180,Pistachio Hummus,6,2 tablespoons lemon juice,lemon juice,2.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_180,Pistachio Hummus,8,1/4 teaspoon freshly ground black pepper,freshly black pepper,0.25,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_181,Hummus III,1,"2 cups canned garbanzo beans, drained",canned garbanzo beans,2.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_181,Hummus III,2,⅓ cup tahini,tahini,0.3333,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_181,Hummus III,3,¼ cup lemon juice,lemon juice,0.25,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_181,Hummus III,7,1 pinch paprika,paprika,1.0,pinch,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_181,Hummus III,8,1 teaspoon minced fresh parsley,parsley,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_182,Air Fryer Puffed Butter Beans,1,"1 (16 ounce) can large butter beans, drained and rinsed",butter beans,1.0,can,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_182,Air Fryer Puffed Butter Beans,4,1 teaspoon freshly ground black pepper,freshly black pepper,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_182,Air Fryer Puffed Butter Beans,5,1 teaspoon garlic powder,garlic powder,1.0,teaspoon,powder_density_deferred_not_fresh_rule,add_powder_specific_density_rule_after_review
recipes_v1_1_candidate_182,Air Fryer Puffed Butter Beans,6,Optional: preferred seasoning blend,preferred seasoning blend,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_183,Roasted Salt & Vinegar Chickpeas,1,"1 (15 ounce) can chickpeas, drained and rinsed",chickpeas,1.0,can,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_183,Roasted Salt & Vinegar Chickpeas,2,1 cup white vinegar,white vinegar,1.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_184,Easy Black Bean Hummus,1,"1 (15 ounce) can black beans, rinsed and drained",black beans,1.0,can,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_184,Easy Black Bean Hummus,2,2 teaspoons lemon juice,lemon juice,2.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_184,Easy Black Bean Hummus,4,1 teaspoon garlic powder,garlic powder,1.0,teaspoon,powder_density_deferred_not_fresh_rule,add_powder_specific_density_rule_after_review
recipes_v1_1_candidate_185,Real Hummus,2,"1 (19 ounce) can chickpeas, half the liquid reserved",half the liquid reserved,1.0,can,package_or_container_unit_deferred,review_package_or_can_weight_from_label_or_parser
recipes_v1_1_candidate_185,Real Hummus,3,4 tablespoons lemon juice,lemon juice,4.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_185,Real Hummus,4,2 tablespoons tahini,tahini,2.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_185,Real Hummus,7,black pepper to taste,black pepper,,,missing_or_invalid_quantity_value,
recipes_v1_1_candidate_186,Blackened Shrimp Tacos with Pineapple,1,2 tablespoons smoked paprika,smoked paprika,2.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_186,Blackened Shrimp Tacos with Pineapple,2,1 tablespoon onion powder,onion powder,1.0,tablespoon,powder_density_deferred_not_fresh_rule,add_powder_specific_density_rule_after_review
recipes_v1_1_candidate_186,Blackened Shrimp Tacos with Pineapple,4,1 teaspoon cayenne pepper,cayenne pepper,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_187,Homemade Turkey Sausage Patties,2,1/2 cup apple,apple,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_188,Easy Herb-Roasted Turkey,1,"1 (12 pound) whole turkey, neck and giblets removed",neck and giblets removed,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_188,Easy Herb-Roasted Turkey,3,2 tablespoons garlic powder,garlic powder,2.0,tablespoon,powder_density_deferred_not_fresh_rule,add_powder_specific_density_rule_after_review
recipes_v1_1_candidate_188,Easy Herb-Roasted Turkey,5,1 teaspoon ground sage,sage,1.0,teaspoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_189,Greek Chicken,4,1 tablespoon chopped fresh rosemary,rosemary,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_189,Greek Chicken,5,1 tablespoon chopped fresh thyme,thyme,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_189,Greek Chicken,6,1 tablespoon chopped fresh oregano,oregano,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_189,Greek Chicken,7,"1 (4 pound) chicken, cut into pieces",chicken,1.0,count,meat_or_seafood_count_deferred,
recipes_v1_1_candidate_190,Tri-Tip Bulgogi,1,1 pear,pear,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_190,Tri-Tip Bulgogi,3,1 thumb-sized piece fresh ginger,thumb sized piece ginger,1.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_190,Tri-Tip Bulgogi,4,1/2 cup soy sauce,soy sauce,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_191,Swamp Rice,2,1/2 cup onions,onions,0.5,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_191,Swamp Rice,4,2 cups baby spinach,baby spinach,2.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_191,Swamp Rice,5,4 jalapeno peppers,jalapeno peppers,4.0,count,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_191,Swamp Rice,6,1 bunch Italian parsley,italian parsley,1.0,bunch,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_191,Swamp Rice,8,"1 bunch green onions,",green onions,1.0,bunch,unit_not_supported_in_this_pass,
recipes_v1_1_candidate_192,Lemon Herb Quinoa,2,1 cup quinoa,quinoa,1.0,cup,no_explicit_safe_rule_for_ingredient_unit,
recipes_v1_1_candidate_192,Lemon Herb Quinoa,4,1 tablespoon chopped fresh parsley,parsley,1.0,tablespoon,no_explicit_safe_rule_for_ingredient_unit,
