final_recipe_id,source_row_number,recipe_signature,recipe_title,category,subcategory,description,ingredients_json,directions_json,num_ingredients,num_steps,recipe_kind_guess,final_subset_source,final_subset_reason,selection_score,noise_score
pilot_recipe_final_087,51272,b47dd2910c6a8c90a515583d86231ad598673051,Texas Chicken Quesadillas,Mexican,Quesadillas,"These are quesadillas filled with chicken cooked in barbeque sauce, caramelized onions, Cheddar and Monterey Jack. Serve with plenty of guacamole, sour cream and chunky salsa!","[""2 tablespoons vegetable oil, divided"", ""1 onion, sliced into rings"", ""1 tablespoon honey"", ""2 skinless, boneless chicken breast halves - cut into strips"", ""\u00bd cup barbeque sauce"", ""\u00bd cup shredded sharp Cheddar cheese"", ""\u00bd cup shredded Monterey Jack cheese"", ""8 (10 inch) flour tortillas""]","[""Preheat oven to 350 degrees F (175 degrees C)."", ""In a large, deep skillet, heat 1 tablespoon oil over medium high heat. Slowly cook and stir onion until translucent. Mix in honey. Stir until onion is golden brown, about 5 minutes. Remove from skillet and set aside."", ""Place remaining oil and chicken in the skillet over medium high heat. Cook until chicken is no longer pink. Stir in barbeque sauce and evenly coat chicken."", ""Layer 4 tortillas individually with chicken, onions, Cheddar cheese and Monterey Jack cheese. Top with remaining tortillas."", ""One or two at a time, place layered tortillas on a large baking sheet. Bake uncovered in the preheated oven 20 minutes, or until cheese is melted. Do not let tortillas become too crisp. Remove from heat. Cut into quarters to serve.""]",8,5,standalone,kept_original,clear meal-like recipe shape for pilot parsing,7.73,0
pilot_recipe_final_088,4019,579bc69c3c6cd511eb0315a6547e9e1cdc779587,The Real Deal Korean Beef Ribs,Beef Recipes,Beef Ribs,"This is an authentic Korean beef rib recipe, not the Americanized version. This is super easy and a crowd pleaser. This is for 4 pounds of ribs. I find 2 tablespoons of honey is perfect for a not-so-sweet rib. This gives you the perfect amount of tanginess. However, if you like it sweeter you can add up to 3 tablespoons.","[""4 pounds Korean-style short ribs (beef chuck flanken, cut 1/3 to 1/2 inch thick across bones)"", ""\u00bd cup reduced-sodium soy sauce"", ""\u00bd cup white sugar"", ""2 tablespoons honey"", ""2 tablespoons minced garlic"", ""2 tablespoons ground black pepper"", ""3 tablespoons water"", ""1 tablespoon Asian (toasted) sesame oil"", ""1 \u00bd tablespoons Asian plum wine""]","[""Wash the ribs, removing any stray bits of bone, and allow to drain for 30 minutes."", ""Whisk together the soy sauce, sugar, honey, garlic, pepper, water, sesame oil, and plum wine until the sugar has dissolved; pour the mixture into a 1 gallon plastic zipper bag. Place the ribs into the marinade, squeeze all the air out of the bag, zip it up, and refrigerate at least 24 hours."", ""The next day, remove the ribs from the refrigerator and allow to come to room temperature before grilling. Remove the ribs from the marinade and discard the marinade."", ""Preheat an outdoor grill for medium-high heat, and lightly oil the grate. Grill the ribs until browned and no longer pink inside, 4 to 6 minutes per side.""]",9,4,standalone,kept_original,clear meal-like recipe shape for pilot parsing,7.67,0
pilot_recipe_final_089,51096,00c16deb4228072dd9b2676ecc7a0ae0f155c6b4,Vegan Sweet Potato and Bean Burritos,Mexican,Burritos,"These flavorful and filling burritos are satisfying and vegan, too! Perfect as-is or topped with guacamole or your favorite sauce. Try switching out the refried beans for black beans and corn for a fun twist!","[""1 cup sweet potato, peeled and cut into 1/4-inch cubes"", ""\u00bd cup yellow onion, sliced"", ""2 tablespoons olive oil"", ""1 tablespoon taco seasoning mix"", ""\u00bd cup vegan refried beans"", ""4 large vegan tortillas"", ""1 cup cooked brown rice"", ""\u00bc cup salsa""]","[""Preheat the oven to 450 degrees F (230 degrees C)."", ""Toss sweet potatoes, onion, olive oil, and taco seasoning together in a bowl. Spread out onto a baking sheet."", ""Roast in the preheated oven, about 30 minutes or until desired level of doneness."", ""Spread 1/4 of the beans down the center of each tortilla. Top each tortilla with 1/4 cup rice, 1/4 of the vegetable mixture, and 1 tablespoon salsa.""]",8,4,standalone,kept_original,clear meal-like recipe shape for pilot parsing,7.46,0
pilot_recipe_final_090,51275,737fdbd3581419b65984c4f50c994855a8aff57f,Vegetable Quesadillas,Mexican,Quesadillas,"Delicious quesadillas with cheese and steamed vegetables like broccoli, carrot, bell pepper and mushrooms.","[""1 zucchini, cubed"", ""1 head fresh broccoli, chopped"", ""1 red bell pepper, chopped"", ""1 carrot, chopped"", ""1 yellow onion, chopped"", ""4 small button mushrooms, chopped"", ""4 (10 inch) flour tortillas"", ""\u00bd cup shredded sharp Cheddar cheese"", ""\u00bd cup shredded Monterey Jack cheese""]","[""Preheat oven to broil. Line a baking sheet with aluminum foil."", ""Place zucchini, broccoli, bell pepper, carrot, onion and mushrooms in a steamer over 1 inch of boiling water, and cover. Cook until tender but still firm, about 2 to 6 minutes. Drain."", ""Place two tortillas, side by side, on the prepared baking sheet. On each tortilla layer cheddar cheese, vegetables, then Monterey jack cheese. Top each with another tortilla."", ""Place under the broiler and cook until lightly browned. Carefully turn tortillas and cook on the other side until lightly browned.""]",9,4,standalone,kept_original,clear meal-like recipe shape for pilot parsing,7.73,0
pilot_recipe_final_091,59935,2ddea1dc9e78d48358f13e4c01ca3616fbb8f354,Vegetarian Pho (Vietnamese Noodle Soup),Vegetarian,Vegetarian Protein,A vegetarian version of this tasty Vietnamese noodle soup.,"[""10 cups vegetable stock"", ""1 onion, peeled and halved"", ""\u00bc cup soy sauce"", ""8 cloves garlic, coarsely chopped"", ""2 (3 inch) cinnamon sticks"", ""2 teaspoons ground ginger"", ""2 pods star anise"", ""2 bay leaves""]","[""Place vegetable stock, onion, soy sauce, garlic, cinnamon sticks, ground ginger, star anise, and bay leaves in a large pot; bring to a boil. Reduce heat, cover, and simmer until flavors combine, 30 to 45 minutes. Remove solids with a slotted spoon and keep broth hot."", ""Place noodles in a large bowl and cover with boiling water. Set aside until noodles are softened, 8 to 10 minutes. Drain and rinse thoroughly. Divide noodles among 6 serving bowls."", ""Heat oil in a large skillet over medium-high heat until shimmering. Add tofu in a single layer and fry, in batches, until golden brown, about 6 minutes per side."", ""Simmer fried tofu and mushrooms in broth until heated through, about 5 minutes. Transfer to serving bowls. Top with scallions and cilantro. Ladle in hot broth."", ""Serve lime wedges, jalapeno peppers, bean sprouts, and basil alongside for garnishing each bowl.""]",8,5,standalone,kept_original,clear meal-like recipe shape for pilot parsing,9.71,0
pilot_recipe_final_092,60042,6782c4a900aa546e3a4d00a1838d76068ce7116a,Veggie Quinoa,Vegetarian,Vegetarian Whole Grain,"I blundered into this delicious mix of ingredients while trying to use up leftover vegetables in the fridge. Even friends who 'don't like vegetarian cooking' have enjoyed it. I like the slightly bitter taste of unwashed quinoa (just check for unwanted debris before you use it), but most recipes call for rinsed quinoa.","[""1 cup vegetable broth"", ""\u00bd cup uncooked quinoa"", ""2 teaspoons olive oil"", ""2 teaspoons minced garlic"", ""\u00bd cup broccoli florets"", ""\u00bd cup diced firm tofu"", ""\u00bc cup vegetable broth"", ""\u00bc cup sliced mushrooms"", ""1 cup chopped fresh spinach""]","[""In a medium saucepan, bring 1 cup vegetable stock to a boil. Stir in the quinoa and reduce heat to low. Cover and simmer for 20 minutes."", ""While quinoa is cooking, heat olive oil in a skillet over medium heat. Add the garlic, broccoli florets, and tofu. Stir for a minute, then cover and steam over low heat for 2 minutes. Stir in 1/4 cup vegetable broth, mushrooms, and spinach. Cover and cook over medium heat until the mushrooms are soft and spinach is wilted, about 3 minutes."", ""Stir the vegetable-tofu mixture into the cooked quinoa. Cover, and allow to sit for 10 minutes before serving.""]",9,3,standalone,kept_original,clear meal-like recipe shape for pilot parsing,9.48,0
pilot_recipe_final_093,51024,55889b2f700acce1ffa39d63403ee811ebead88e,Zesty Carnitas Tacos,Mexican,Mexican Slow Cooker Recipes,Lime juice in the crema give these carnitas tacos a good zing!,"[""1 (2 pound) boneless pork shoulder roast"", ""\u00bd cup chopped onion"", ""\u2153 cup orange juice"", ""1 tablespoon cumin"", ""1 \u00bd teaspoons kosher salt"", ""1 teaspoon dried oregano, crushed"", ""\u00bc teaspoon cayenne pepper""]","[""Make carnitas: Trim fat from pork. Cut pork into 2- to 3-inch pieces; transfer to a 4-quart slow cooker. Stir in onion, orange juice, cumin, salt, oregano, and cayenne."", ""Cover and cook on Low 8 to 10 hours or High 4 to 5 hours."", ""Transfer pork to a large bowl; shred using 2 forks. Add enough cooking liquid from slow cooker to moisten."", ""Make lime crema: Add 2 tablespoons lime juice to a small bowl. Stir in yogurt and salt. Dust with chili powder."", ""Make tacos: Serve pork in tortillas with shredded cabbage, red onion, and pico de gallo. Garnish with crema and lime zest.""]",7,5,standalone,kept_original,clear meal-like recipe shape for pilot parsing,7.46,0
pilot_recipe_final_094,60254,a7fbf92c0b97b7fcf46e7d20943e666dd9d220db,Best Ever Split Pea Soup,Vegetarian,Vegetarian Soups And Stews,This easy split pea soup recipe made with dried yellow and green split peas is really tasty and high in fiber. It sticks to your ribs! Use vegetable broth to make it vegan.,"[""1 tablespoon olive oil"", ""2 cups chopped onion"", ""2 cups chopped carrot"", ""2 cups finely chopped celery"", ""1 \u00bd teaspoons minced garlic"", ""1 cup yellow split peas"", ""1 cup green split peas"", ""8 cups fat-free chicken broth"", ""1 \u00bd teaspoons salt-free seasoning blend"", ""1 teaspoon salt""]","[""Gather the ingredients."", ""Heat oil in a Dutch oven over medium heat. Add onion, carrot, celery, and garlic; cook and stir until onion is translucent, 5 to 7 minutes."", ""Stir in broth, split peas, and seasoning blend; cover and bring to a boil. Reduce heat to low and simmer, stirring frequently, until split peas are tender, about 2 \u00bd hours."", ""Puree the soup with an immersion blender and serve.""]",10,4,standalone,replacement,vegetarian soup that adds legume-heavy savory coverage,9.42,0
pilot_recipe_final_095,26324,50ac4f1f64dd010f225ce62e9503b681622b325e,Black Beans and Rice,Dinner,Vegetarian Main Dishes,"Black beans and rice make a great 30-minute vegetarian meal that's filling, delicious, and cheap! Great as a side dish or in a burrito bowl, too.","[""1 teaspoon olive oil"", ""1 onion, chopped"", ""2 cloves garlic, minced"", ""\u00be cup uncooked white rice"", ""1 \u00bd cups low sodium, low fat vegetable broth"", ""3 \u00bd cups canned black beans, drained"", ""1 teaspoon ground cumin"", ""\u00bc teaspoon cayenne pepper""]","[""Gather all ingredients."", ""Heat oil in a saucepan over medium-high heat. Add onion and garlic; cook and stir until onion has softened, about 4 minutes."", ""Stir in rice to coat; cook and stir for 2 minutes."", ""Add vegetable broth and bring to a boil. Cover, reduce to a simmer, and cook until liquid is absorbed, about 20 minutes."", ""Stir in beans, cumin, and cayenne; cook until beans are warmed through."", ""Serve and enjoy!""]",8,6,standalone,replacement,simple legume-and-grain main that maps well to Food_DB ingredients,9.06,0
pilot_recipe_final_096,26727,eef914a3de816bcbf3204b55fd6332a3c212401d,Butternut Farro Salad with Blood Orange Vinaigrette,Dinner,Main Dish Salads,"This nutty farro salad recipe is loaded with roasted butternut squash, cranberries, and toasted pecans, all topped with a tangy blood orange vinaigrette. It pairs perfectly with roasted chicken or pork, yet it's hearty enough to eat on its own for lunch.","[""2 tablespoons freshly squeezed blood orange juice"", ""1 tablespoon white wine vinegar"", ""1 teaspoon Dijon mustard"", ""\u00bd teaspoon maple syrup"", ""\u215b teaspoon salt"", ""\u215b teaspoon ground black pepper"", ""2 tablespoons olive oil""]","[""Preheat the oven to 400 degrees F (200 degrees C). Line a baking sheet with aluminum foil."", ""Whisk blood orange juice, vinegar, Dijon mustard, maple syrup, \u215b teaspoon salt, and black pepper together in a bowl. Slowly drizzle in 2 tablespoons olive oil while constantly whisking. Set vinaigrette aside."", ""Combine water, farro, and \u215b teaspoon salt in a small saucepan; bring to a boil. Cover and simmer over low heat until water is absorbed, about 20 minutes."", ""Meanwhile, toss butternut squash, onion, 1 tablespoon olive oil, garlic, and \u00bc teaspoon salt on the prepared baking sheet to evenly coat."", ""Roast in the preheated oven for 20 minutes, stirring halfway through. Transfer farro to a bowl; set aside to cool."", ""Combine cooled farro, butternut squash, pecans, cranberries, and parsley in a large bowl. Drizzle with vinaigrette; toss to combine. Refrigerate salad before serving for 20 minutes.""]",7,6,standalone,replacement,main-dish salad that broadens the pilot beyond hot mains,9.21,0
pilot_recipe_final_097,26120,c533988c18071692a9dc8512c936c5c477a44923,Easy Black Bean Soup for Two,Dinner,Cooking For Two,"For this easy black bean soup for two, canned black beans are partially blended for a creamy base. This is a comforting soup for days when you don't want to spend hours in the kitchen. Feel free to add diced ham for a heartier soup, or to garnish with shredded cheese and salsa.","[""2 teaspoons olive oil"", ""1/2 cup onion"", ""1 small jalapeno"", ""1 tablespoon chili powder"", ""1 teaspoon cumin"", ""1/4 teaspoon oregano"", ""3 (15.75 ounce) no-salt black beans"", ""1 1/2 cups water"", ""salt, to taste""]","[""Heat oil in a large pan over medium-high heat. Add onion and jalapeno. Cook until onions are translucent, about 5 minutes."", ""Stir in chili powder, cumin, and oregano. Blend one can of beans in a blender until smooth and add to pot."", ""Rinse and drain the other 2 cans of black beans and add to pot. Add water or broth. Bring pot to a boil. Reduce heat and simmer for 20 minutes. Season with salt to taste.""]",9,3,standalone,replacement,meal-planning friendly soup that expands bean-based savory coverage,8.67,1
pilot_recipe_final_098,59831,c6250be6bd65278d2403cadf7111d37963f8e3e9,Grilled Stuffed Portobello Mushroom Caps,Vegetarian,Vegetarian Bbq & Grilling,"Grilled portobello mushroom caps, stuffed with a creamy herb and garlic sauce, grape tomatoes, and cheese, make a delicious main course and can be served atop torn salad greens for a complete meal.","[""4 large portobello mushrooms"", ""2 teaspoons olive oil"", ""\u00bd cup PHILADELPHIA Herb & Garlic Cooking Creme"", ""\u00bd cup grape tomatoes, quartered"", ""2 tablespoons Kraft 100% Parmesan Shredded Cheese"", ""1 green onion, thinly sliced""]","[""Preheat the grill to medium heat and grease the grates. Line a baking sheet with aluminum foil."", ""Discard stems from mushrooms; scrape out gills with a small spoon. Brush mushrooms with olive oil."", ""Cook mushrooms on the preheated grill until slightly softened, about 2 minutes per side."", ""Remove mushrooms from the grill and place on the prepared baking sheet. Dab the insides of mushroom caps with paper towels to remove excess moisture. Fill caps with cooking creme, tomatoes, Parmesan cheese, and green onion."", ""Place the tray with stuffed mushrooms on the preheated grill. Cover and cook until filling is heated through, 6 to 8 minutes. Serve warm.""]",6,5,standalone,replacement,stuffed vegetable main adds a useful vegetarian centerpiece pattern,9.19,0
pilot_recipe_final_099,46225,2dad5b825f7be54708c96205a20cf81859433589,Italian Wedding Soup,Main Dishes,Main Dish Soups And Stews,"This Italian wedding soup is a combination of homemade meatballs with sliced escarole, carrots, and orzo pasta in a lovely flavorsome broth. Serve hot, garnished with fresh parsley and extra Parmesan cheese.","[""\u00bd pound extra-lean ground beef"", ""1 large egg, lightly beaten"", ""2 tablespoons dry bread crumbs"", ""1 tablespoon grated Parmesan cheese"", ""\u00bd teaspoon dried basil"", ""\u00bd teaspoon onion powder"", ""5 \u00be cups chicken broth"", ""2 cups thinly sliced escarole"", ""1 cup uncooked orzo pasta"", ""\u2153 cup finely chopped carrot""]","[""Combine ground beef, egg, bread crumbs, Parmesan cheese, basil, and onion powder in a bowl."", ""Shape beef mixture into 3/4-inch balls and place on a parchment-lined tray."", ""Heat broth in a large pot over medium-high heat until boiling. Stir in escarole, orzo, carrot, and meatballs and return to boil. Reduce heat to medium and cook at slow boil, stirring frequently to prevent sticking, until pasta is tender yet firm to the bite, about 10 minutes."", ""Serve hot and enjoy!""]",10,4,standalone,replacement,savory soup that broadens the pilot beyond compact mains,9.44,0
pilot_recipe_final_100,26674,6fabbb77f19cc525611fcd5a70a52b7d80bfc71b,"Kale, Quinoa, and Avocado Salad with Lemon Dijon Vinaigrette",Dinner,Main Dish Salads,"Steaming the kale removes some of the bitterness. The salad dressing ties all the flavors together. A quartet of super foods (kale, quinoa, avocado, and olive oil) make this a healthy meal!","[""1 \u2153 cups water"", ""\u2154 cup quinoa"", ""1 bunch kale, torn into bite-sized pieces"", ""\u00bd avocado, peeled, pitted, and diced"", ""\u00bd cup chopped cucumber"", ""\u2153 cup chopped red bell pepper"", ""2 tablespoons chopped red onion"", ""1 tablespoon crumbled feta cheese""]","[""Bring 1 1/3 cups water and quinoa to a boil in a saucepan. Reduce heat to medium-low, cover, and simmer until quinoa tender and water absorbed, 15 to 20 minutes. Set aside to cool."", ""Place a steamer basket into a saucepan with 1 inch water; bring water to a boil. Add kale, cover, and steam until hot, about 45 seconds; transfer to a large plate. Top kale with quinoa, avocado, cucumber, bell pepper, red onion, and feta cheese."", ""Whisk olive oil, lemon juice, Dijon mustard, sea salt, and black pepper together in a bowl until emulsified; pour over salad.""]",8,3,standalone,replacement,grain-based salad adds lighter savory planning coverage,9.19,0
pilot_recipe_final_101,60416,269654ee91d3dad4c1643689bbf781fd5ef4b8b0,Mediterranean Lentil Salad,Vegetarian,Vegan Recipes,"This beautiful lentil salad made with brown lentils and carrots is full of refreshing flavors and textures thanks to the addition of crunchy celery, red onion, and a bright and tangy lemon dressing.","[""1 cup dry brown lentils"", ""1 cup diced carrots"", ""1 cup red onion, diced"", ""2 cloves garlic, minced"", ""1 bay leaf"", ""\u00bd teaspoon dried thyme"", ""2 tablespoons lemon juice"", ""\u00bd cup diced celery"", ""\u00bc cup chopped parsley"", ""1 teaspoon salt"", ""\u00bc teaspoon ground black pepper"", ""\u00bc cup olive oil""]","[""Gather the ingredients."", ""Combine lentils, carrots, onion, garlic, bay leaf, and thyme in a saucepan. Add enough water to cover by 1 inch; bring to a boil, reduce heat and simmer uncovered for 15 to 20 minutes or until lentils are tender but not mushy."", ""Drain lentils and vegetables and remove bay leaf. Add olive oil, lemon juice, celery, parsley, salt and pepper. Toss gently to mix and serve at room temperature.""]",12,3,standalone,replacement,legume-based salad adds a clean vegetarian savory pattern,8.67,0
pilot_recipe_final_102,26327,a08442c516b30ba8168eaa7f56843375124513a5,Mushroom Stir-Fry,Dinner,Vegetarian Main Dishes,"This mushroom stir-fry features a medley of mushrooms: shiitakes for meaty texture and earthy flavor, and beech and enoki mushrooms for visual appeal and textural interest. Who needs meat? The recipe makes just enough sauce to coat the vegetables, but feel free to double the sauce ingredients if you'd like extra to serve over rice or noodles.","[""3 tablespoons low-sodium soy sauce"", ""2 tablespoons rice wine vinegar"", ""1 tablespoon sesame oil"", ""2 teaspoons honey"", ""2 teaspoons cornstarch"", ""1 teaspoon Sriracha sauce""]","[""Make the sauce: Whisk soy sauce, vinegar, sesame oil, honey, cornstarch, and Sriracha together in a small bowl."", ""Make the stir-fry: Heat peanut oil in a large wok over high heat. Add celery and onion; cook, stirring constantly, for 3 to 4 minutes. Add shiitake and beech mushrooms, and white parts from green onions; cook, stirring constantly, for 3 to 4 minutes."", ""Add enoki mushrooms, green parts from green onions, garlic, and ginger; stir-fry for 2 minutes. Move vegetables to one side of the wok."", ""Whisk sauce ingredients to recombine, then pour into the empty section of the wok. Stir vegetables into the sauce and cook until thickened slightly, about 1 minute. Remove from the heat and serve immediately.""]",6,4,standalone,replacement,clean vegetable-forward main that improves non-meat coverage,8.86,0
pilot_recipe_final_103,60131,4d032066346d2f5c9ede136bd79eaab2f0355372,Oven Roasted Potatoes,Vegetarian,Vegetarian Side Dishes,"Crispy roasted potatoes flavored with olive oil, garlic, and herbs. A pleasing potato side dish for any meal!","[""\u215b cup olive oil"", ""1 tablespoon minced garlic"", ""\u00bd teaspoon dried basil"", ""\u00bd teaspoon dried marjoram"", ""\u00bd teaspoon dried dill weed"", ""\u00bd teaspoon dried thyme"", ""\u00bd teaspoon dried oregano"", ""\u00bd teaspoon dried parsley"", ""\u00bd teaspoon crushed red pepper flakes"", ""\u00bd teaspoon salt"", ""4 large potatoes, peeled and cubed""]","[""Preheat the oven to 475 degrees F (245 degrees C)."", ""Combine oil, garlic, basil, marjoram, dill, thyme, oregano, parsley, pepper flakes, and salt in a large bowl."", ""Stir in potatoes until evenly coated. Place potatoes in a single layer on a roasting pan or baking sheet."", ""Roast in the preheated oven, turning occasionally to brown on all sides, until tender with crispy edges, about 20 to 30 minutes."", ""Serve hot and enjoy!""]",11,5,side_only,replacement,clean side dish with low-noise ingredients and common meal-planning use,9.18,0
pilot_recipe_final_104,60332,e55e836e77b7b460c0e9e7ae31a822193281cccc,Slow Cooker Vegetarian Curry,Vegetarian,Vegetarian Slow Cooker Recipes,This wonderfully aromatic vegetarian curry recipe made easy in the slow cooker is perfect for a weeknight meal.,"[""1 head cauliflower, chopped"", ""1 \u00bd cups green peas"", ""3 potatoes, chopped"", ""3 tomatoes, chopped"", ""1 cup water"", ""1 \u00bd teaspoons ground cumin"", ""1 teaspoon curry powder"", ""\u00be teaspoon ground turmeric"", ""\u00bd teaspoon chili powder""]","[""Combine cauliflower, peas, potatoes, tomatoes, water, cumin, curry powder, turmeric, and chili powder in a slow cooker."", ""Cook on Low until vegetables are tender, 5 to 6 hours.""]",9,2,standalone,replacement,savory vegetarian main with a different cooking profile,9.21,0
pilot_recipe_final_105,59737,554ce29a7a3d8b50b444ffd9ee12a7a2dedd0fc1,Tofu Broccoli Stir-Fry,Vegetarian,Vegetarian,"In this tofu broccoli stir-fry, crispy tofu, broccoli, and water chestnuts are cooked with kung pao sauce and peanuts - a quick dinner option for weeknights. Serve over rice or noodles.","[""2 tablespoons vegetable oil"", ""12 ounces tofu"", ""2 tablespoons cornstarch"", ""1 tablespoon toasted sesame oil"", ""12 ounces broccoli"", ""8 ounces water chestnuts"", ""1 cup sauce"", ""1/3 cup water"", ""1 green onion"", ""1/4 cup roasted peanuts""]","[""Heat vegetable oil in a large skillet over medium-high heat. Place tofu cubes in a bowl, sprinkle with cornstarch, and toss to combine."", ""Cook tofu in the skillet for 4 minutes. Using tongs, flip cubes over and cook 4 minutes more. Drain tofu on a paper towel-lined plate."", ""Drain skillet; wipe clean with paper towels. Add sesame oil and broccoli. Cook for 6 minutes, stirring continually. Add water chestnuts, kung pao sauce, and water. Cook for 4 minutes more. Turn off heat."", ""Stir in reserved tofu. Toss until evenly combined. Top with green onions and peanuts. Serve over rice or noodles.""]",10,4,standalone,replacement,clear vegetarian main with protein-plus-vegetable structure,9.38,0
pilot_recipe_final_106,60278,4cca1a5097639d1cada375d2554ccb727e3192f6,Vegan Broccoli Soup,Vegetarian,Vegetarian Soups And Stews,"I love this creamy, tasty recipe that is truly vegan. Stir in coconut milk and nutmeg for an additional rich, nutty flavor.","[""1 cup raw cashews"", ""5 cups vegetable broth, divided"", ""2 Yukon Gold potatoes, cut into 1/2-inch cubes"", ""1 onion, finely chopped"", ""4 \u00bd cups coarsely chopped broccoli"", ""1 teaspoon dried basil"", ""1 teaspoon fine sea salt"", ""\u00bc teaspoon freshly ground black pepper""]","[""Blend cashews and 1 cup vegetable broth in a blender until smooth, about 1 minute."", ""Pour the remaining 4 cups vegetable broth into a large pot; add potatoes and onion. Bring to a simmer, cover, and cook for 5 minutes. Stir in broccoli and basil; return to a simmer. Cover and cook until potatoes are tender, about 10 minutes."", ""Stir cashew mixture into soup; add salt and black pepper. Bring to a simmer and immediately remove from heat. Transfer about half the soup to a blender; blend until smooth. Return blended soup to pot and stir well. Serve immediately.""]",8,3,standalone,replacement,clean vegetarian soup with simple parseable ingredient structure,9.23,0
