recipe_id_candidate,source_index,display_name,ingredient_position,ingredient_raw_text,ingredient_name_parsed,ingredient_name_normalized,quantity_value,quantity_unit,quantity_grams_estimated,parse_status,fooddb_version_used,mapped_food_id,mapped_food_canonical_name,mapping_status,mapping_confidence,mapping_method,mapping_notes
recipes_v1_1_candidate_100,731,Easy Deviled Egg Potato Salad,1,1 pound potatoes (for 2 cups diced cooked potatoes),potatoes,potatoes,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_100,731,Easy Deviled Egg Potato Salad,2,"4 large hard boiled eggs, mashed",hard boiled eggs,hard boiled eggs,4.0,count,200.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_100,731,Easy Deviled Egg Potato Salad,4,2 tablespoons onions,onions,onions,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_101,15553,Simple Hot and Sour Soup,1,1 ¾ ounces dried shiitake mushrooms,dried shiitake mushrooms,shiitake mushrooms,1.75,ounce,49.61,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_101,15553,Simple Hot and Sour Soup,2,1 ounce dried cloud ear mushrooms,dried cloud ear mushrooms,cloud ear mushrooms,1.0,ounce,28.35,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_101,15553,Simple Hot and Sour Soup,3,"½ (12 ounce) package silken tofu, cut into 1/2-inch cubes",silken tofu,silken tofu,0.5,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_101,15553,Simple Hot and Sour Soup,7,10 fluid ounces chicken stock,fluid ounces chicken stock,fluid ounces chicken stock,10.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_101,15553,Simple Hot and Sour Soup,8,"2 ounces cooked ham, thinly sliced",cooked ham,ham,2.0,ounce,56.7,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_101,15553,Simple Hot and Sour Soup,10,1 teaspoon Shaoxing cooking wine,Shaoxing cooking wine,shaoxing cooking wine,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_101,15553,Simple Hot and Sour Soup,12,2 teaspoons corn flour,corn flour,corn flour,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_102,34894,Navy Bean Soup,2,1 (16 ounce) package dried navy beans,dried navy beans,navy beans,1.0,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_102,34894,Navy Bean Soup,3,1 (14.5 ounce) can diced tomatoes,diced tomatoes,tomatoes,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_102,34894,Navy Bean Soup,4,½ pound chopped ham,chopped ham,ham,0.5,pound,226.8,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_102,34894,Navy Bean Soup,7,2 tablespoons Worcestershire sauce,Worcestershire sauce,worcestershire sauce,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_102,34894,Navy Bean Soup,9,1 cube chicken bouillon,chicken bouillon,chicken bouillon,1.0,cube,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_102,34894,Navy Bean Soup,11,2 teaspoons garlic powder,garlic powder,garlic powder,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_102,34894,Navy Bean Soup,12,1 bay leaf,bay leaf,bay leaf,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_103,60492,Breadless Stuffing,2,1 (4 ounce) package sliced fresh mushrooms,sliced fresh mushrooms,mushrooms,1.0,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_103,60492,Breadless Stuffing,7,1 ½ cubes chicken bouillon,chicken bouillon,chicken bouillon,1.5,cube,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_103,60492,Breadless Stuffing,8,"2 (12 ounce) cans garbanzo beans, drained and rinsed",garbanzo beans,garbanzo beans,2.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_104,30139,Steak Fried Rice,1,1 (1 pound) flank steak,flank steak,flank steak,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_104,30139,Steak Fried Rice,3,kosher salt to taste,kosher salt,kosher salt,,,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_104,30139,Steak Fried Rice,4,freshly ground black pepper to taste,freshly ground black pepper,freshly black pepper,,,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_104,30139,Steak Fried Rice,11,"1 cup frozen peas, thawed",frozen peas,peas,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_104,30139,Steak Fried Rice,13,3 cups cooked white rice,cooked white rice,white rice,3.0,cup,555.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_104,30139,Steak Fried Rice,15,1 teaspoon white vinegar,white vinegar,white vinegar,1.0,teaspoon,5.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_105,37080,Spinach and Ricotta Tortellini,9,2 pounds fresh spinach pasta dough,fresh spinach pasta dough,spinach pasta dough,2.0,pound,907.18,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_105,37080,Spinach and Ricotta Tortellini,10,"2 tablespoons all-purpose flour, or as needed",all-purpose flour,all purpose flour,2.0,tablespoon,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_106,46275,Cabbage Fried Rice,7,"1 small green pepper, chopped",green pepper,green pepper,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_106,46275,Cabbage Fried Rice,8,3 cups cabbage,cabbage,cabbage,3.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_106,46275,Cabbage Fried Rice,9,2 cups cooked white rice,cooked white rice,white rice,2.0,cup,370.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_106,46275,Cabbage Fried Rice,12,1 pinch red pepper flakes (optional),red pepper flakes,red pepper flakes,1.0,pinch,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_106,46275,Cabbage Fried Rice,13,"1 green onion, thinly sliced (optional)",green onion,green onion,1.0,count,110.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_107,39511,American Potato Salad,1,5 pounds red potatoes,red potatoes,red potatoes,5.0,pound,2267.96,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_107,39511,American Potato Salad,5,"2 green onions, thinly sliced",green onions,green onions,2.0,count,220.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_107,39511,American Potato Salad,6,"1 small green bell pepper, seeded and diced",green bell pepper,green bell pepper,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_108,662,Steak and Broccoli Stir Fry,2,1 pound ribeye steak,ribeye steak,ribeye steak,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_108,662,Steak and Broccoli Stir Fry,7,4 garlic cloves,garlic cloves,garlic cloves,4.0,count,12.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_108,662,Steak and Broccoli Stir Fry,10,1 1/2 cups broccoli florets,broccoli florets,broccoli florets,1.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_108,662,Steak and Broccoli Stir Fry,11,2 green onions,green onions,green onions,2.0,count,220.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_109,48094,Randy's Slow Cooker Ravioli Lasagna,1,1 pound ground beef,ground beef,beef,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_109,48094,Randy's Slow Cooker Ravioli Lasagna,3,1 teaspoon garlic powder,garlic powder,garlic powder,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_109,48094,Randy's Slow Cooker Ravioli Lasagna,6,2 (24 ounce) jars prepared pasta sauce,prepared pasta sauce,prepared pasta sauce,2.0,jar,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_109,48094,Randy's Slow Cooker Ravioli Lasagna,7,1 teaspoon Italian seasoning,Italian seasoning,italian seasoning,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_109,48094,Randy's Slow Cooker Ravioli Lasagna,10,1 (25 ounce) package frozen cheese ravioli,frozen cheese ravioli,cheese ravioli,1.0,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_109,48094,Randy's Slow Cooker Ravioli Lasagna,11,2 cups shredded mozzarella cheese,shredded mozzarella cheese,mozzarella cheese,2.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_110,42369,Cold Rice Salad,2,1 cup uncooked white rice,uncooked white rice,uncooked white rice,1.0,cup,185.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_110,42369,Cold Rice Salad,9,¼ teaspoon pepper,pepper,pepper,0.25,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_110,42369,Cold Rice Salad,10,"1 cup tomatoes, diced",tomatoes,tomatoes,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_110,42369,Cold Rice Salad,12,"1 cup frozen peas, thawed",frozen peas,peas,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_110,42369,Cold Rice Salad,13,"1 cup frozen corn kernels, thawed",frozen corn kernels,corn kernels,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_111,52973,Nut Loaf Supreme,1,1 ½ cups walnuts,walnuts,walnuts,1.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_111,52973,Nut Loaf Supreme,2,½ cup pecans,pecans,pecans,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_111,52973,Nut Loaf Supreme,4,"1 small sweet yellow onion, finely chopped",sweet yellow onion,sweet yellow onion,1.0,count,70.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_111,52973,Nut Loaf Supreme,6,"1 (6 ounce) package baby bella mushrooms, chopped",baby bella mushrooms,baby bella mushrooms,1.0,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_111,52973,Nut Loaf Supreme,10,12 ounces shredded Swiss cheese,shredded Swiss cheese,swiss cheese,12.0,ounce,340.19,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_111,52973,Nut Loaf Supreme,12,1 cup cottage cheese,cottage cheese,cottage cheese,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_111,52973,Nut Loaf Supreme,16,½ teaspoon freshly ground black pepper,freshly ground black pepper,freshly black pepper,0.5,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_112,632,Lemon Chicken Gnocchi,1,1 tablespoon unsalted butter,unsalted butter,unsalted butter,1.0,tablespoon,14.2,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_113,13881,Campfire Carnitas,2,"4 teaspoons kosher salt,",kosher salt,kosher salt,4.0,teaspoon,24.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_113,13881,Campfire Carnitas,5,"1 white onion,",white onion,white onion,1.0,count,110.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_113,13881,Campfire Carnitas,7,"6 garlic cloves,",garlic cloves,garlic cloves,6.0,count,18.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_115,42858,Ground Turkey Lettuce Wraps,5,1 pound ground turkey,ground turkey,turkey,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_116,15457,"Velveting Chicken Breast, Chinese Restaurant Style",2,1 tablespoon Chinese rice vinegar,Chinese rice vinegar,chinese rice vinegar,1.0,tablespoon,15.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_116,15457,"Velveting Chicken Breast, Chinese Restaurant Style",4,1 teaspoon kosher salt,kosher salt,kosher salt,1.0,teaspoon,6.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_117,26089,Tomato Basil Salmon,1,2 (6 ounce) boneless salmon fillets,salmon fillets,salmon fillets,2.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_118,40208,Korean Sweet Potato Noodles (Japchae),2,4 teaspoons mirin (Japanese sweet wine),mirin,mirin,4.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_118,40208,Korean Sweet Potato Noodles (Japchae),6,"1 pound flank steak, sliced across the grain",flank steak,flank steak,1.0,pound,453.59,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_119,46950,Grilled Beef Tenderloin with Herb-Garlic-Pepper Coating,1,1 (5 pound) whole beef tenderloin,whole beef tenderloin,whole beef tenderloin,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_119,46950,Grilled Beef Tenderloin with Herb-Garlic-Pepper Coating,2,"8 large garlic cloves, minced",garlic cloves,garlic cloves,8.0,count,24.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_119,46950,Grilled Beef Tenderloin with Herb-Garlic-Pepper Coating,5,2 tablespoons coarsely ground black pepper,coarsely ground black pepper,coarsely black pepper,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_119,46950,Grilled Beef Tenderloin with Herb-Garlic-Pepper Coating,6,1 tablespoon dried thyme leaves,dried thyme leaves,thyme leaves,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_120,14428,Super Easy Chicken Noodle Soup,3,4 cubes chicken bouillon,chicken bouillon,chicken bouillon,4.0,cube,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_120,14428,Super Easy Chicken Noodle Soup,4,2 cups thin egg noodles,egg noodles,egg noodles,2.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_121,43095,Broccoli Beef I,1,¼ cup all-purpose flour,all-purpose flour,all purpose flour,0.25,cup,30.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_121,43095,Broccoli Beef I,2,1 (10.5 ounce) can beef broth,beef broth,beef broth,1.0,can,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_121,43095,Broccoli Beef I,5,"1 pound boneless round steak, cut into bite size pieces",round steak,round steak,1.0,pound,453.59,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_121,43095,Broccoli Beef I,6,¼ teaspoon chopped fresh ginger root,chopped fresh ginger root,ginger root,0.25,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_122,47609,Gourmet Chicken Sandwich,1,"4 skinless, boneless chicken breast halves - pounded to 1/4 inch thickness",chicken breast halves - pounded to 1/4 inch thickness,chicken breast halves pounded to 1 4 inch thickness,4.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_122,47609,Gourmet Chicken Sandwich,6,2 teaspoons prepared Dijon-style mustard,prepared Dijon-style mustard,prepared dijon style mustard,2.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_123,48932,Blackened Shrimp Tacos,1,1 (14 ounce) bag classic coleslaw mix,bag classic coleslaw mix,bag classic coleslaw mix,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_123,48932,Blackened Shrimp Tacos,3,1/4 cup chopped cilantro,chopped cilantro,cilantro,0.25,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_123,48932,Blackened Shrimp Tacos,4,1 jalapeno,jalapeno,jalapeno,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_123,48932,Blackened Shrimp Tacos,5,"2 limes, juiced",limes,limes,2.0,count,134.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_123,48932,Blackened Shrimp Tacos,10,1 1/2 teaspoons seasoning,seasoning,seasoning,1.5,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_123,48932,Blackened Shrimp Tacos,12,"12 flour tortillas, warmed",flour tortillas,flour tortillas,12.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_123,48932,Blackened Shrimp Tacos,13,8 ounces guacamole,guacamole,guacamole,8.0,ounce,226.8,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_124,51399,Fish Tacos al Pastor,1,"2 pounds fresh tomatillos, husks removed",fresh tomatillos,tomatillos,2.0,pound,907.18,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_124,51399,Fish Tacos al Pastor,2,10 dried chile de arbol peppers,dried chile de arbol peppers,chile de arbol peppers,10.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_124,51399,Fish Tacos al Pastor,3,"2 cloves garlic, unpeeled",unpeeled,unpeeled,2.0,clove,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_125,46510,Chipotle Chicken Burgers,2,1 tablespoon adobo sauce from chipotle peppers,adobo sauce from chipotle peppers,adobo sauce from chipotle peppers,1.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_125,46510,Chipotle Chicken Burgers,3,1 teaspoon lime juice,lime juice,lime juice,1.0,teaspoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_126,15634,Beefy Chinese Dumplings,1,1 ½ pounds ground beef,ground beef,beef,1.5,pound,680.39,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_126,15634,Beefy Chinese Dumplings,8,1 teaspoon sugar,sugar,sugar,1.0,teaspoon,4.2,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_126,15634,Beefy Chinese Dumplings,10,1 (14 ounce) package wonton wrappers,wonton wrappers,wonton wrappers,1.0,package,,review_needed,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_127,59429,Valerio's Pulled Pork Sandwich,2,2 tablespoons garlic powder,garlic powder,garlic powder,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_127,59429,Valerio's Pulled Pork Sandwich,4,2 tablespoons red pepper flakes,red pepper flakes,red pepper flakes,2.0,tablespoon,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_127,59429,Valerio's Pulled Pork Sandwich,7,1 (3 1/2) pound pork butt roast with bone,pork butt roast with bone,pork butt roast with bone,1.0,pound,453.59,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_128,26887,Grilled Chicken and Strawberry Mason Jar Salad with Poppyseed Dressing,2,3 large cloves garlic,cloves garlic,cloves garlic,3.0,count,9.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_128,26887,Grilled Chicken and Strawberry Mason Jar Salad with Poppyseed Dressing,5,"1 lemon, zested",lemon,lemon,1.0,count,58.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_129,26740,Garlic Butter Steak Bites With Mushrooms,2,2 tablespoons red wine vinegar,red wine vinegar,red wine vinegar,2.0,tablespoon,30.0,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_130,15730,Easy Moo Shu Pork,7,2 cups shredded napa cabbage,shredded napa cabbage,napa cabbage,2.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_131,36642,Garlic Chicken Stir Fry,4,"1 bunch green onions, chopped",green onions,green onions,1.0,bunch,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_131,36642,Garlic Chicken Stir Fry,7,"2 onions, thinly sliced",onions,onions,2.0,count,220.0,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_131,36642,Garlic Chicken Stir Fry,8,1 cup sliced cabbage,sliced cabbage,cabbage,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_131,36642,Garlic Chicken Stir Fry,9,"1 red bell pepper, thinly sliced",red bell pepper,red bell pepper,1.0,count,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_131,36642,Garlic Chicken Stir Fry,10,2 cups sugar snap peas,sugar snap peas,sugar snap peas,2.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_131,36642,Garlic Chicken Stir Fry,11,1 cup chicken broth,chicken broth,chicken broth,1.0,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_132,9367,Amy's Delicious Turkey Burgers,1,1 pound ground turkey,ground turkey,turkey,1.0,pound,453.59,parsed_clean,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
recipes_v1_1_candidate_132,9367,Amy's Delicious Turkey Burgers,2,½ cup crushed cheese-flavored crackers,crushed cheese-flavored crackers,cheese flavored crackers,0.5,cup,,parsed_partial,fooddb_v1_1_draft,,,unmapped,low,no_match,no_exact_normalized_or_safe_alias_match
