pilot_recipe_id,source_row_number,recipe_signature,recipe_title,category,subcategory,description,ingredients_json,directions_json,num_ingredients,num_steps,duplicate_group_size,selection_bucket,selection_score,noise_score,packaging_count,alternative_count,optional_count,brand_hint_count
pilot_recipe_088,59197,edb15bcbd0d42c58b09130fd0c8433ba2ca6b532,Cheese-Filled Meat Loaf,Pork,Pork Meatloaf,"Meat loaf with a cheesy center, a bacon weave on top, and a sweet pineapple glaze.","[""8 slices bacon, divided"", ""1 pound ground beef"", ""\u00bc cup dry bread crumbs"", ""1 egg, beaten"", ""1 clove garlic, minced"", ""1 teaspoon Worcestershire sauce"", ""1 teaspoon salt"", ""1 teaspoon ground black pepper""]","[""Preheat oven to 350 degrees F (175 degrees C). Chop 4 bacon strips; set remaining 4 bacon strips aside."", ""Cook chopped bacon in a large skillet over medium heat, stirring often, until bacon is browned and crisp, 8 to 10 minutes. Set chopped bacon aside."", ""Lightly mix ground beef, bread crumbs, beaten egg, garlic, 1 teaspoon Worcestershire sauce, salt, and black pepper together in a bowl until thoroughly combined. Spread meat mixture out on a piece of waxed paper, forming a rectangle about 10 inches square. Spread Cheddar cheese and cooked chopped bacon over the meat, leaving a 1/2-inch edge all around. Carefully lift an edge and roll the meat around the filling. Place into a loaf pan with the seam side down."", ""Bake meat loaf in the preheated oven until hot and beginning to brown, about 30 minutes. Mix ketchup, brown sugar, pineapple, and 1 teaspoon Worcestershire sauce together in a bowl, stirring to dissolve brown sugar. Remove meat loaf from oven and place remaining 4 bacon strips onto meat loaf, weaving them together. Spread pineapple mixture over woven bacon and top of loaf."", ""Return meat loaf to oven and bake until bacon topping is crisp and pineapple mixture has baked into a glaze, about 20 more minutes. An instant-read meat thermometer inserted into the center of the meat loaf should read 160 degrees F (70 degrees C).""]",8,5,2,pork,7.71,0,0,0,0,0
pilot_recipe_089,59586,25f984307256289ca19df459f0b2ede84f536896,Chuck's Come On Ice Cream (or Night of the Red Death) Chili,Pork,Pork Chili,"Beef and pork sirloin rubbed with many seasonings, marinated, then simmered with tomato, onion, garlic, salsa and the right bite of jalapeno chile peppers. Come on, ice cream! The best chili I have ever tasted. My cousin Chuck's recipe. The secret is in the meat seasoning! A must for any chili lover!","[""2 teaspoons ground sage"", ""1 teaspoon dried thyme"", ""1 teaspoon dried basil leaves"", ""1 teaspoon dried marjoram"", ""2 teaspoons ground cumin"", ""1 tablespoon chili powder"", ""1 teaspoon garlic powder"", ""2 teaspoons salt"", ""1 teaspoon ground black pepper"", ""2 teaspoons cayenne pepper""]","[""To Marinate: The day before preparing the chili, in a large bowl mix together the sage, thyme, basil, marjoram, cumin, chili powder, garlic powder, salt, black pepper and cayenne pepper. Cut beef and pork into 1/2 inch cubes and add to bowl. Mix meat and seasoning together, cover bowl and refrigerate overnight."", ""To Make Chili: Begin to heat tomatoes, tomato sauce, salsa and 2 teaspoons chili powder in a large pot over medium low heat. Meanwhile, heat bacon grease in a large skillet over medium heat. Add jalapeno peppers and saute until soft, 1 to 2 minutes, then add them to large pot."", ""In same skillet fry beef and pork with onion and garlic, in small batches, about 15 to 20 minutes each. As each batch is done add to large pot."", ""When all ingredients are in the large pot, season with salt to taste. Bring to a boil. Cover, reduce heat to medium low and simmer for about 3 hours."", ""After eating chili, eat ice cream and say \""Come on, ice cream!\""""]",10,5,2,pork,7.71,0,0,0,0,0
pilot_recipe_090,4598,c9bb622b691005ec6abd399436adbf6493dc215e,Grilled Balsamic and Soy Marinated Flank Steak,Beef Recipes,Bbq & Grilled Beef,Flank steak is a perfect grilling meat. It's marbleized with fat that melts while grilling and fills the meat with the flavor of natural juices.,"[""\u00bd onion, chopped"", ""3 cloves garlic, chopped"", ""\u00bc cup olive oil"", ""\u00bc cup balsamic vinegar"", ""\u00bc cup soy sauce"", ""1 tablespoon Dijon mustard"", ""1 tablespoon rosemary"", ""1 teaspoon salt"", ""\u00bd teaspoon ground black pepper"", ""1 \u00bd pounds flank steak""]","[""Whisk onion, garlic, olive oil, balsamic vinegar, soy sauce, Dijon mustard, rosemary, salt, and pepper together in a mixing bowl."", ""Place flank steak into a large resealable plastic bag. Pour marinade into the bag and coat steak with the marinade. Squeeze excess air from the bag and seal. Marinate in the refrigerator at least 30 minutes, up to 2 days."", ""Preheat an outdoor grill for medium-high heat and lightly oil the grate."", ""Remove steak from marinade and shake to remove excess liquid. Reserve marinade."", ""Cook steak until firm, hot in the center, and just turning from pink to grey, 6 to 8 minutes per side, brushing occasionally with reserved marinade. An instant-read thermometer inserted into the center should read 150 degrees F (65 degrees C). Remove steak to a cutting board and rest meat 5 minutes before slicing thinly across the grain.""]",10,5,2,beef_recipes,7.71,0,0,0,0,0
pilot_recipe_091,58628,64633059bdee70ddec57658f5bbbec65bfa15caf,Grilled Pork Tenderloin with Balsamic Honey Glaze,Pork,Pork Tenderloin,This is such a tender and juicy pork tenderloin! We love this one and rarely have leftovers!,"[""1 tablespoon garlic powder"", ""1 tablespoon onion powder"", ""2 teaspoons chili powder"", ""2 teaspoons paprika"", ""1 teaspoon salt"", ""2 tablespoons olive oil, divided"", ""1 (3 pound) pork tenderloin"", ""\u00bc cup balsamic vinegar"", ""1 teaspoon honey"", ""1 teaspoon Dijon mustard""]","[""Mix garlic, onion, and chili powders with paprika and salt. Rub mixture all over pork tenderloin."", ""Heat 1 tablespoon olive oil over medium-high heat. Add pork and sear until golden brown on all sides, about 2 minutes per side. Wrap tenderloin in aluminum foil."", ""Preheat an outdoor grill for medium-high heat and lightly oil the grate. Grill the pork in its foil for 20 minutes."", ""Meanwhile, mix balsamic vinegar, honey, mustard together with the remaining olive oil. Unwrap pork on the grill and liberally brush the glaze on all sides. Continue grilling, brushing on more glaze, until an instant-read thermometer inserted into the center reads 145 degrees F (63 degrees C), about 10 minutes more."", ""Allow to rest at room temperature for 5 minutes before cutting. Drizzle with any remaining glaze if desired.""]",10,5,2,pork,7.71,0,0,0,0,0
pilot_recipe_092,34492,18b27c159ef2df59801df15267d81a723d63eb76,Portuguese Pork with Red Peppers,Healthy Recipes,Low-Calorie Recipes,One of my favorite flavor combinations ever! This pork dish combines the strength of garlic with the sweetness of red pepper balanced by a tangy lemon garnish.,"[""4 large cloves garlic, peeled"", ""1 \u00bd teaspoons coarse salt"", ""2 tablespoons olive oil"", ""1 tablespoon whole black peppercorns"", ""2 pounds pork tenderloin, cut into 1 inch medallions"", ""2 red bell peppers, julienned"", ""1 cup white wine"", ""2 lemons""]","[""With a large mortar and pestle, mash the garlic, coarse salt, 1 tablespoon olive oil, and peppercorns into a fine paste. Transfer to a large bowl."", ""With a mallet, flatten the pork medallions to 1/4 inch thick. Place in the bowl with the garlic mixture, tossing to coat. Cover, and marinate 2 to 4 hours in the refrigerator."", ""Heat the remaining oil in a large skillet over high heat. Stir in the pork and remaining garlic mixture. Quickly brown pork about 1 minute on each side. Remove from heat, and set aside."", ""Place red peppers into the skillet, and saute 2 to 5 minutes, until tender but firm. Pour white wine into the skillet, and scrape up the browned bits. Reduce heat to low, return pork to skillet, and continue cooking 10 to 15 minutes, to an internal temperature of 180 degrees F (80 degrees C)."", ""Slice 1 1/2 lemons into thin rounds. Transfer the pork and pepper mixture to a serving platter. Squeeze juice of remaining 1/2 lemon over the pork and peppers, and garnish with the lemon rounds.""]",8,5,2,healthy_recipes,7.71,0,0,0,0,0
pilot_recipe_093,4519,cf9fc509549e9dcfa094811b57e804ad5f2de17d,Lana's Sweet and Sour Meatballs,Beef Recipes,Beef Appetizers,"These sweet and sour meatballs with pineapple can be served over white rice as a main dish, or just make the meatballs to serve at parties.","[""2 pounds lean ground beef"", ""1 cup dry bread crumbs"", ""\u00bd cup finely chopped onion"", ""2 large eggs, beaten"", ""2 teaspoons Worcestershire sauce"", ""2 teaspoons granulated sugar"", ""1 teaspoon seasoning salt"", ""\u00bd teaspoon ground ginger"", ""\u00bd teaspoon ground black pepper""]","[""Preheat the oven to 400 degrees F (200 degrees C). Lightly grease a large rimmed baking sheet."", ""Make the meatballs: Mix ground beef, bread crumbs, onion, eggs, Worcestershire sauce, sugar, salt, ginger, and pepper together in a large bowl until thoroughly combined. Shape into 1-inch meatballs and place in a single layer onto the prepared baking sheet."", ""Bake in the preheated oven for 10 to 15 minutes. Remove from the oven; meatballs will not be fully cooked."", ""Make the sauce: Pour pineapple juice into a 1-cup measure. Add 1/4 cup water, or enough to make 1 cup liquid. Set pineapple chunks aside."", ""Pour pineapple juice mixture into a large pot over medium heat. Stir in brown sugar, 1/3 cup water, vinegar, and soy sauce, then stir in cornstarch, ginger, and seasoning salt. Cover and cook until thickened, 3 to 5 minutes."", ""Add pineapple chunks, bell pepper, and carrot; gently stir to coat meatballs with sauce. Simmer, uncovered, until meatballs are cooked through, about 20 minutes. An instant-read thermometer inserted into the center should read at least 160 degrees F (71 degrees C).""]",9,6,3,beef_recipes,7.69,0,0,0,0,0
pilot_recipe_094,50499,4e304a6792d55c0a509a49b6b4694b846eacab75,Roasted Tomato Salsa,Mexican,Mexican Appetizers,This smoky roasted tomato salsa is one of the tastiest and easiest salsa recipes you'll ever try. It tastes amazing with tortilla chips.,"[""12 roma (plum) tomatoes"", ""1 small onion, quartered"", ""2 cloves garlic, unpeeled"", ""1 jalape\u00f1o"", ""1 \u00bd tablespoons olive oil"", ""\u00bc cup chopped fresh cilantro"", ""3 tablespoons fresh lime juice"", ""1 teaspoon ground cumin"", ""\u00bc teaspoon salt""]","[""Set an oven rack about 6 inches from the heat source and preheat the oven's broiler."", ""Place tomatoes, onion, garlic, and jalape\u00f1o in a medium baking dish; drizzle with olive oil."", ""Broil, checking often, until the vegetables are charred, about 5 to 10 minutes. Remove vegetables from heat. Remove and discard tomato cores, jalape\u00f1o stem, and garlic skins."", ""Transfer charred vegetables into a blender or food processor; process until coarsely chopped. Transfer into a medium bowl; stir in cilantro, lime juice, cumin, and salt.""]",9,4,3,mexican,7.69,0,0,0,0,0
pilot_recipe_095,4500,25873f299d14f025536492d58571426f6871e55f,Loaded Tater Tot Taco Cups,Beef Recipes,Beef Appetizers,"Crispy-baked loaded tater tot taco cups are filled with your favorite taco toppings - seasoned ground beef, lettuce, Cheddar cheese, salsa, and sour cream. They're great for appetizers, or paired with rice and beans for a complete meal.","[""cooking spray"", ""16 ounces frozen bite-sized potato nuggets Tater Tots"", ""8 ounces lean ground beef"", ""1/2 ounce taco seasoning"", ""1/2 cup shredded Cheddar cheese"", ""1/2 cup shredded lettuce"", ""1/4 cup salsa"", ""1/4 cup sour cream""]","[""Preheat the oven to 450 degrees F (230 degrees C). Spray 12 cups of a standard muffin pan with nonstick cooking spray. Place 5 tater tots in each of the 12 slots."", ""Bake tots in the preheated oven for 10 minutes. Remove the muffin pan from the oven. Use a tamper or the bottom of a small glass to press the tater tots down into the bottom and sides of each cup. This will create a tater tot cup. Place back in the oven and cook 10 minutes more."", ""Meanwhile, heat a large skillet over medium-high heat. Cook and stir ground beef with taco seasoning in the hot skillet until browned and crumbly, 5 to 7 minutes. Drain and discard grease."", ""Divide ground beef between the cups. Top with shredded cheese."", ""Return the muffin pan to the oven and bake until cheese is melted, about 5 minutes. Remove from the oven to a rack to cool for 3 minutes. Top with lettuce, salsa, and sour cream. Serve immediately.""]",8,5,3,beef_recipes,7.69,0,0,0,0,0
pilot_recipe_096,36081,e6c677663376279027ed5659b78f8ca4ebad0e81,Quick and Easy Chicken,Healthy Recipes,Dairy-Free Recipes,This quick and easy chicken recipe is prepared on the stovetop in under 30 minutes. Quick and delicious! Serve over rice.,"[""2 tablespoons olive oil"", ""1 onion, chopped"", ""4 skinless, boneless chicken breasts"", ""3 tablespoons ketchup"", ""3 tablespoons white sugar"", ""2 tablespoons soy sauce"", ""2 tablespoons lemon juice"", ""1 teaspoon ground black pepper""]","[""Gather the ingredients."", ""Heat oil in a large skillet over medium heat. Add onion; saut\u00e9 until translucent, 3 to 4 minutes."", ""Add chicken to skillet; cook until lightly browned, 1 to 2 minutes per side."", ""Combine ketchup, sugar, soy sauce, lemon juice, and pepper in a bowl; pour over chicken. Bring to a boil, then reduce heat."", ""Cover and simmer until chicken is no longer pink in the center and the juices run clear, 25 to 35 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).""]",8,5,3,healthy_recipes,7.69,0,0,0,0,0
pilot_recipe_097,4779,17a3b49e434cd3ece6f32c982f66c911017da705,Easy Taco Casserole,Beef Recipes,Beef Casserole,"This quick and easy taco casserole is a great last-minute meal. Top with chopped tomato, onion, and lettuce if desired.","[""1 pound ground beef"", ""1 cup salsa"", ""\u00bd cup chopped onion"", ""\u00bd cup mayonnaise"", ""2 tablespoons chili powder"", ""1 teaspoon ground cumin"", ""2 cups crushed tortilla chips"", ""4 ounces shredded Cheddar cheese"", ""4 ounces shredded Monterey Jack cheese""]","[""Preheat the oven to 350 degrees F (175 degrees C)."", ""Cook and stir ground beef in a large skillet over medium-high heat until crumbly and browned, 5 to 7 minutes. Drain and discard excess grease. Stir in salsa, onion, mayonnaise, chili powder, and cumin. Remove the skillet from heat."", ""Spread about 1/2 of the ground beef mixture into the bottom of a 2-quart casserole dish. Spread 1 cup tortilla chips over beef mixture. Top with 1/2 of the Cheddar cheese and 1/2 of the Monterey Jack cheese. Repeat layers with remaining ingredients. Cover the casserole dish with aluminum foil."", ""Bake in the preheated oven until cheese is melted in the middle, about 30 minutes.""]",9,4,4,beef_recipes,7.67,0,0,0,0,0
pilot_recipe_098,35127,5d6f9c630a918d258a8c8669decdb5ebf8269263,Healthier Eggplant Parmesan,Healthy Recipes,Healthy Makeover Recipes,"I like this healthier version of eggplant Parmesan because it is not fried and very tasty. I use whole wheat bread crumbs and reduce the amount of fat. Also, I use mostly egg whites instead of whole eggs.","[""1 large egg"", ""3 large egg whites"", ""1 tablespoon water"", ""2 cups whole wheat bread crumbs"", ""3 eggplant, peeled and thinly sliced"", ""6 cups spaghetti sauce, divided"", ""\u00be pound part-skim mozzarella cheese, shredded and divided"", ""\u00bd cup grated Parmesan cheese, divided"", ""\u00bd teaspoon dried basil""]","[""Preheat the oven to 350 degrees F (175 degrees C)."", ""Beat together egg, egg whites, and water in a shallow bowl until well combined. Place bread crumbs on a large plate."", ""Dip eggplant slices in egg mixture, then bread crumbs until evenly coated. Place in a single layer on a baking sheet."", ""Bake in the preheated oven until fork tender, 7 to 10 minutes on each side."", ""Spread spaghetti sauce to cover the bottom of a 9x13-inch baking dish. Place a layer of baked eggplant slices in sauce. Sprinkle with some mozzarella and Parmesan cheese. Repeat with remaining ingredients, ending with cheeses. Sprinkle basil on top."", ""Bake in the preheated oven until golden brown, about 35 minutes.""]",9,6,4,healthy_recipes,7.67,0,0,0,0,0
pilot_recipe_099,59182,4cb325bc8e89b22e81bfa5d7046daa8bdc29a688,Mini Ham Loaves,Pork,Pork Meatloaf,"These mini ham loaves are a family favorite. My aunt used to make them every Easter. The recipe comes from an old church cookbook. Whenever I order meat from the local meat market, I order ground ham and pork premixed. I order triple the required meat, packaged into three packages. I give one to my mother, use one, and freeze one to use later. Serve these loaves with horseradish.","[""1 pound ground ham"", ""1 pound ground pork"", ""2 cups cracker crumbs"", ""1 cup milk"", ""2 eggs, lightly beaten"", ""1 cup brown sugar"", ""1 cup apple cider vinegar"", ""\u00bd cup water"", ""1 tablespoon dry mustard""]","[""Preheat the oven to 350 degrees F (175 degrees C). Grease a 9x13-inch baking dish."", ""Combine ham and pork in a bowl; stir in cracker crumbs, milk, and eggs. Shape mixture into 14 small oval loaves. Place loaves into the prepared baking dish."", ""Combine brown sugar, vinegar, water, and mustard in a bowl, stirring until brown sugar is dissolved; pour over ham loaves."", ""Bake in the preheated oven for 1 hour; flip and bake until juices run clear and an instant-read meat thermometer inserted into centers reads 160 degrees F (70 degrees C), about 30 minutes more.""]",9,4,4,pork,7.67,0,0,0,0,0
pilot_recipe_100,4775,52f9ac6a4728633f998b380e20796e220ef60da4,Pizza Casserole,Beef Recipes,Beef Casserole,This pizza casserole recipe takes all the good things we love on pizza and combines them with egg noodles to form a great one-dish casserole to feed your family.,"[""2 cups uncooked egg noodles"", ""\u00bd pound lean ground beef"", ""1 onion, chopped"", ""1 green bell pepper, chopped"", ""2 cloves garlic, minced"", ""16 ounces pizza sauce"", ""1 cup sliced pepperoni sausage"", ""1/4 cup milk"", ""1 cup shredded mozzarella cheese""]","[""Fill a large pot with lightly salted water and bring to a boil. Cook egg noodles in boiling water until tender yet firm to the bite, 7 to 9 minutes. Drain and set aside."", ""Preheat the oven to 350 degrees F (175 degrees C)."", ""Heat a medium skillet over medium-high heat. Cook and stir beef, onion, bell pepper, and garlic in the hot skillet until beef is browned and crumbly, 5 to 7 minutes. Drain excess fat from the skillet. Stir in cooked egg noodles, pizza sauce, pepperoni, and milk until well combined. Pour mixture into a 2-quart casserole dish."", ""Bake in the preheated oven for 20 minutes. Sprinkle with cheese and continue baking until cheese is melted, 5 to 10 more minutes.""]",9,4,4,beef_recipes,7.67,0,0,0,0,0
pilot_recipe_101,4019,579bc69c3c6cd511eb0315a6547e9e1cdc779587,The Real Deal Korean Beef Ribs,Beef Recipes,Beef Ribs,"This is an authentic Korean beef rib recipe, not the Americanized version. This is super easy and a crowd pleaser. This is for 4 pounds of ribs. I find 2 tablespoons of honey is perfect for a not-so-sweet rib. This gives you the perfect amount of tanginess. However, if you like it sweeter you can add up to 3 tablespoons.","[""4 pounds Korean-style short ribs (beef chuck flanken, cut 1/3 to 1/2 inch thick across bones)"", ""\u00bd cup reduced-sodium soy sauce"", ""\u00bd cup white sugar"", ""2 tablespoons honey"", ""2 tablespoons minced garlic"", ""2 tablespoons ground black pepper"", ""3 tablespoons water"", ""1 tablespoon Asian (toasted) sesame oil"", ""1 \u00bd tablespoons Asian plum wine""]","[""Wash the ribs, removing any stray bits of bone, and allow to drain for 30 minutes."", ""Whisk together the soy sauce, sugar, honey, garlic, pepper, water, sesame oil, and plum wine until the sugar has dissolved; pour the mixture into a 1 gallon plastic zipper bag. Place the ribs into the marinade, squeeze all the air out of the bag, zip it up, and refrigerate at least 24 hours."", ""The next day, remove the ribs from the refrigerator and allow to come to room temperature before grilling. Remove the ribs from the marinade and discard the marinade."", ""Preheat an outdoor grill for medium-high heat, and lightly oil the grate. Grill the ribs until browned and no longer pink inside, 4 to 6 minutes per side.""]",9,4,4,beef_recipes,7.67,0,0,0,0,0
pilot_recipe_102,38460,d0c5cb4a4303fbaea83fafeaea44d5691a0ba81a,Double Tomato Bruschetta,Italian,Italian Appetizers,A delicious and easy appetizer. The balsamic vinegar gives it a little bite. Dried basil can be substituted but it is best with fresh.,"[""6 roma (plum) tomatoes, chopped"", ""\u00bd cup sun-dried tomatoes, packed in oil"", ""3 cloves minced garlic"", ""\u00bc cup olive oil"", ""2 tablespoons balsamic vinegar"", ""\u00bc cup fresh basil, stems removed"", ""\u00bc teaspoon salt"", ""\u00bc teaspoon ground black pepper"", ""1 French baguette"", ""2 cups shredded mozzarella cheese""]","[""Preheat the oven on broiler setting."", ""In a large bowl, combine the roma tomatoes, sun-dried tomatoes, garlic, olive oil, vinegar, basil, salt, and pepper. Allow the mixture to sit for 10 minutes."", ""Cut the baguette into 3/4-inch slices. On a baking sheet, arrange the baguette slices in a single layer. Broil for 1 to 2 minutes, until slightly brown."", ""Divide the tomato mixture evenly over the baguette slices. Top the slices with mozzarella cheese."", ""Broil for 5 minutes, or until the cheese is melted.""]",10,5,4,italian,7.67,0,0,0,0,0
pilot_recipe_103,4023,d3491925c1c686891b3dd838521a50e24ef68a04,Gluten-Free Kalbi Beef,Beef Recipes,Beef Ribs,Great gluten-free option for a day of grilling.,"[""2 tablespoons sesame seeds"", ""1 \u00bd cups gluten-free soy sauce (tamari)"", ""\u2154 cup white sugar"", ""\u00bd cup chopped green onions"", ""\u00bc cup sesame oil"", ""2 tablespoons minced garlic"", ""\u00bd teaspoon red pepper flakes"", ""5 pounds Korean short ribs (cut flanken-style into 1/2-inch slices across the bones)""]","[""Toast sesame seeds in a small skillet over medium heat until lightly browned, 3 to 5 minutes."", ""Combine sesame seeds, soy sauce, sugar, green onions, sesame oil, garlic, and red pepper flakes in a saucepan. Simmer over medium-low heat, stirring constantly, until flavors combine, about 10 minutes. Remove from heat and let marinade cool completely, about 15 minutes."", ""Place short ribs in large resealable plastic bags and cover with cooled marinade. Seal and let marinate in the refrigerator, at least 1 hour or overnight for maximum flavor."", ""Preheat grill for medium heat and lightly oil the grate."", ""Drain short ribs, discarding marinade, and cook on the preheated grill until browned, about 5 minutes per side.""]",8,5,4,beef_recipes,7.67,0,0,0,0,0
pilot_recipe_104,58723,c0e946a901fdc2f6c122e99dc5fae344dddc13bc,Homemade Breakfast Sausage,Pork,Ground Pork,"Homemade breakfast sausage patties made with ground pork, brown sugar, and sage deliver sweet and savory flavor in every bite. These are better than store-bought since you can flavor them as you like! Serve a patty alongside scrambled eggs and hash brown potatoes or layer one with a fried egg and a slice of cheese to make a tasty breakfast sandwich.","[""1 tablespoon brown sugar"", ""2 teaspoons dried sage"", ""2 teaspoons salt"", ""1 teaspoon ground black pepper"", ""\u00bc teaspoon dried marjoram"", ""\u215b teaspoon crushed red pepper flakes"", ""1 pinch ground cloves"", ""2 pounds ground pork""]","[""Gather all ingredients."", ""Mix together brown sugar, sage, salt, black pepper, marjoram, red pepper flakes, and cloves in a small bowl until well combined."", ""Place pork in a large bowl. Add spice mixture and mix with your hands until well combined. Form mixture into 6 patties."", ""Heat a large skillet over medium-high heat. Add patties and saute until browned and crispy, about 5 minutes per side. An instant-read thermometer inserted into the center should read at least 160 degrees F (71 degrees C)."", ""Serve hot and enjoy!""]",8,5,4,pork,7.67,0,0,0,0,0
pilot_recipe_105,38191,754f72bcd178a0d78c426a2582a8e913956379a5,Genoise Sponge,Italian,Authentic Italian Recipes,This Genoise sponge is perfect for a special occasion. Top with fruit and cream or layer with your favorite frosting.,"[""6 large egg whites"", ""\u00bd teaspoon cream of tartar"", ""\u00be cup white sugar"", ""1 cup butter, softened"", ""1 cup white sugar"", ""6 large egg yolks"", ""2 cups sifted cake flour"", ""\u00bd teaspoon baking powder"", ""\u00bd teaspoon salt""]","[""Preheat the oven to 350 degrees F (175 degrees C). Grease a 10-inch cake pan."", ""Beat egg whites and cream of tartar until soft peaks form. Add 3/4 cup sugar gradually, beating until very stiff."", ""Cream butter and 1 cup sugar in a large bowl with an electric beater until light in color. Add egg yolks, and beat until thick and fluffy. Sift flour, baking powder, and salt over batter; fold in. Gently fold in egg whites. Pour batter into prepared pan."", ""Bake in the preheated oven until a toothpick inserted into the center comes out clean, about 50 to 60 minutes. Cool in the pans for 10 minutes, then remove to a wire rack to cool completely.""]",9,4,5,italian,7.65,0,0,0,0,0
pilot_recipe_106,35603,47ec6286fe50f47697a3e4bad27419e59a283d10,Strawberry Spinach Salad,Healthy Recipes,Low-Sodium Recipes,"This strawberry spinach salad is a great way to get kids to eat spinach! Someone brought this salad to a potluck dinner, and I had to have the recipe! Since then, I've made it many times and I've been asked for the recipe every time I take it somewhere.","[""\u00bd cup white sugar"", ""\u00bd cup olive oil"", ""\u00bc cup distilled white vinegar"", ""2 tablespoons sesame seeds"", ""1 tablespoon poppy seeds"", ""1 tablespoon minced onion"", ""\u00bc teaspoon paprika"", ""\u00bc teaspoon Worcestershire sauce""]","[""Gather all ingredients."", ""To make the dressing: Whisk sugar, oil, vinegar, sesame seeds, poppy seeds, onion, paprika, and Worcestershire sauce together in a medium bowl until well combined. Cover the dressing and chill it in the refrigerator for 1 hour."", ""To make the spinach salad: Combine sliced strawberries, torn spinach leaves, and almonds in a large bowl."", ""Pour dressing over salad; toss to coat."", ""Refrigerate for 10 to 15 minutes before serving.""]",8,5,5,healthy_recipes,7.65,0,0,0,0,0
pilot_recipe_107,35307,8d0f8f9ee5ab403a284fc158b66d8b12aa0d3260,Dutch Apple Pie with Oatmeal Streusel,Healthy Recipes,Low-Potassium Recipes,"The crunchy streusel topping on this apple pie adds an extra flavor dimension to this delicious dessert. Try using Golden Delicious, Jonagold, or Granny Smith apples for this pie.","[""5 cups apples - peeled, cored and sliced"", ""\u2154 cup white sugar"", ""2 tablespoons all-purpose flour"", ""\u00bd teaspoon ground cinnamon"", ""\u00bc teaspoon ground nutmeg"", ""\u00bc teaspoon ground allspice"", ""1 (9 inch) frozen pie crust"", ""2 tablespoons butter"", ""aluminum foil""]","[""Preheat the oven to 425 degrees F (220 degrees C)."", ""Make the apple pie: Place apple slices in a large bowl. Mix white sugar, flour, cinnamon, nutmeg, and allspice together in a separate bowl until combined; sprinkle over apples and toss until evenly coated."", ""Remove pie shell from freezer; pour apple mixture into pie shell and dot with butter. Lay a sheet of aluminum foil lightly on top of filling, but do not seal."", ""Bake pie in the preheated oven for 10 minutes."", ""Meanwhile, make the streusel topping: Mix flour, oats, brown sugar, lemon zest, and cinnamon in a medium bowl until combined. Cut in butter until mixture is crumbly. Remove pie from oven and sprinkle streusel on top."", ""Reduce heat to 375 degrees F (190 degrees C). Return pie to oven and bake until streusel is browned and apples are tender, 30 to 35 minutes more. Cover loosely with aluminum foil to prevent excess browning.""]",9,6,7,healthy_recipes,7.61,0,0,0,0,0
pilot_recipe_108,35426,164e0f56b15fa353329b84265788d97790b3a58c,Kimchi,Healthy Recipes,Prebiotic And Probiotic Recipes,Kimchi is a popular Korean fermented cabbage dish that's spicy and slightly sweet. I spent a year in South Korea and fell in love with kimchi! My friend Myong was kind enough to share her recipe and technique with me. Use this kimchi in stir fries or your favorite Korean dishes.,"[""2 heads napa cabbage"", ""1 \u00bc cups coarse sea salt"", ""1 tablespoon fish sauce"", ""5 green onions, chopped"", ""\u00bd small white onion, minced"", ""2 cloves garlic, pressed"", ""2 tablespoons white sugar"", ""1 teaspoon ground ginger"", ""5 tablespoons gochugaru (Korean chili powder)""]","[""Cut cabbages in half lengthwise and trim the ends. Rinse and cut into pieces about 2 inch square. Place cabbage into large resealable bags; sprinkle salt evenly over leaves to coat. Use your hands to rub salt into cabbage. Seal the bags and leave at room temperature for 6 hours."", ""Rinse cabbage leaves under cold water, at least 2 to 3 times, to remove most of the salt; drain and squeeze out any excess liquid."", ""Place rinsed cabbage in a large container with a tight fitting lid. Stir in fish sauce, green onions, white onion, garlic, sugar, and ginger. Sprinkle Korean chile powder over mixture.; wear plastic gloves to protect your hands and rub chile powder into cabbage leaves until evenly coated."", ""Seal the container and set in a cool dry place. Leave undisturbed for 4 days. Refrigerate before serving, and store in the refrigerator for up to 1 month (if it lasts that long!).""]",9,4,7,healthy_recipes,7.61,0,0,0,0,0
pilot_recipe_109,4488,a5195fc3684917ef7e765fbe871e71416a7bcede,The Best Sweet and Sour Meatballs,Beef Recipes,Beef Appetizers,Delicious sweet and sour meatballs made with ingredients you always have around the house! A definite winner! Wonderful served with rice!,"[""1 pound ground beef"", ""1 onion, diced"", ""1 egg"", ""\u00bc cup dry bread crumbs"", ""1 \u00bd cups water"", ""1 cup packed brown sugar"", ""\u00bc cup distilled white vinegar"", ""3 tablespoons soy sauce"", ""3 tablespoons all-purpose flour""]","[""Mix beef, onion, egg, and bread crumbs together in a medium bowl until well combined."", ""Shape mixture into balls, about 1 1/2-inches in size."", ""Cook meatballs in a large nonstick skillet over medium heat until evenly browned, about 10 minutes; set aside."", ""Stir water, sugar, vinegar, soy sauce, and flour together in a large saucepan until well combined."", ""Add meatballs and bring to a boil; reduce heat to low and simmer, stirring often, for 30 minutes."", ""Serve over rice.""]",9,6,7,beef_recipes,7.61,0,0,0,0,0
